qxdata17,qydata17
31.6,0.3345
31.61,0.332325
31.62,0.33015
31.63,0.327975
31.64,0.3258
31.65,0.323625
31.66,0.32145
31.67,0.319275
31.68,0.3171
31.69,0.314925
31.7,0.31275
31.71,0.310575
31.72,0.3084
31.73,0.306225
31.74,0.30405
31.75,0.301875
31.76,0.2997
31.77,0.297525
31.78,0.29535
31.79,0.293175
31.8,0.291
31.81,0.288825
31.82,0.28665
31.83,0.284475
31.84,0.2823
31.85,0.280125
31.86,0.27795
31.87,0.275775
31.88,0.2736
31.89,0.271425
31.9,0.26925
31.91,0.267075
31.92,0.2649
31.93,0.262725
31.94,0.26055
31.95,0.258375
31.96,0.2562
31.97,0.254025
31.98,0.25185
31.99,0.249675
32,0.2475
32.01,0.245325
32.02,0.24315
32.03,0.240975
32.04,0.2388
32.05,0.236625
32.06,0.23445
32.07,0.232275
32.08,0.2301
32.09,0.227925
32.1,0.22575
32.11,0.223575
32.12,0.2214
32.13,0.219225
32.14,0.21705
32.15,0.214875
32.16,0.2127
32.17,0.210525
32.18,0.20835
32.19,0.206175
32.2,0.204
32.21,0.201825
32.22,0.19965
32.23,0.197475
32.24,0.1953
32.25,0.193125
32.26,0.19095
32.27,0.188775
32.28,0.1866
32.29,0.184425
32.3,0.18225
32.31,0.180075
32.32,0.1779
32.33,0.175725
32.34,0.17355
32.35,0.171375
32.36,0.1692
32.37,0.167025
32.38,0.16485
32.39,0.162675
32.4,0.1605
32.41,0.158325
32.42,0.15615
32.43,0.153975
32.44,0.1518
32.45,0.149625
32.46,0.14745
32.47,0.145275
32.48,0.1431
32.49,0.140925
32.5,0.13875
32.51,0.136575
32.52,0.1344
32.53,0.132225
32.54,0.13005
32.55,0.127875
32.56,0.1257
32.57,0.123525
32.58,0.12135
32.59,0.119175
32.6,0.117
32.61,0.114825
32.62,0.11265
32.63,0.110475
32.64,0.1083
32.65,0.106125
32.66,0.10395
32.67,0.101775
32.68,0.0996
32.69,0.097425
32.7,0.09525
32.71,0.093075
32.72,0.0909
32.73,0.088725
32.74,0.08655
32.75,0.084375
32.76,0.0822
32.77,0.080025
32.78,0.07785
32.79,0.075675
32.8,0.0735
32.81,0.071325
32.82,0.06915
32.83,0.066975
32.84,0.0648
32.85,0.062625
32.86,0.06045
32.87,0.058275
32.88,0.0561
32.89,0.053925
32.9,0.05175
32.91,0.049575
32.92,0.0474
32.93,0.045225
32.94,0.04305
32.95,0.040875
32.96,0.0387
32.97,0.036525
32.98,0.03435
32.99,0.032175
33,0.03
33.01,0.030325
33.02,0.03065
33.03,0.030975
33.04,0.0313
33.05,0.031625
33.06,0.03195
33.07,0.032275
33.08,0.0326
33.09,0.032925
33.1,0.03325
33.11,0.033575
33.12,0.0339
33.13,0.034225
33.14,0.03455
33.15,0.034875
33.16,0.0352
33.17,0.035525
33.18,0.03585
33.19,0.036175
33.2,0.0365
33.21,0.036825
33.22,0.03715
33.23,0.037475
33.24,0.0378
33.25,0.038125
33.26,0.03845
33.27,0.038775
33.28,0.0391
33.29,0.039425
33.3,0.03975
33.31,0.040075
33.32,0.0404
33.33,0.040725
33.34,0.04105
33.35,0.041375
33.36,0.0417
33.37,0.042025
33.38,0.04235
33.39,0.042675
33.4,0.043
33.41,0.043325
33.42,0.04365
33.43,0.043975
33.44,0.0443
33.45,0.044625
33.46,0.04495
33.47,0.045275
33.48,0.0456
33.49,0.045925
33.5,0.04625
33.51,0.046575
33.52,0.0469
33.53,0.047225
33.54,0.04755
33.55,0.047875
33.56,0.0482
33.57,0.048525
33.58,0.04885
33.59,0.049175
33.6,0.0495
33.61,0.049825
33.62,0.05015
33.63,0.050475
33.64,0.0508
33.65,0.051125
33.66,0.05145
33.67,0.051775
33.68,0.0521
33.69,0.052425
33.7,0.05275
33.71,0.053075
33.72,0.0534
33.73,0.053725
33.74,0.05405
33.75,0.054375
33.76,0.0547
33.77,0.055025
33.78,0.05535
33.79,0.055675
33.8,0.056
33.81,0.056325
33.82,0.05665
33.83,0.056975
33.84,0.0573
33.85,0.057625
33.86,0.05795
33.87,0.058275
33.88,0.0586
33.89,0.058925
33.9,0.05925
33.91,0.059575
33.92,0.0599
33.93,0.060225
33.94,0.06055
33.95,0.060875
33.96,0.0612
33.97,0.061525
33.98,0.06185
33.99,0.062175
34,0.0625
34.01,0.062825
34.02,0.06315
34.03,0.063475
34.04,0.0638
34.05,0.064125
34.06,0.06445
34.07,0.064775
34.08,0.0651
34.09,0.065425
34.1,0.06575
34.11,0.066075
34.12,0.0664
34.13,0.066725
34.14,0.06705
34.15,0.067375
34.16,0.0677
34.17,0.068025
34.18,0.06835
34.19,0.068675
34.2,0.069
34.21,0.069325
34.22,0.06965
34.23,0.069975
34.24,0.0703
34.25,0.070625
34.26,0.07095
34.27,0.071275
34.28,0.0716
34.29,0.071925
34.3,0.07225
34.31,0.072575
34.32,0.0729
34.33,0.073225
34.34,0.07355
34.35,0.073875
34.36,0.0742
34.37,0.074525
34.38,0.07485
34.39,0.075175
34.4,0.0755
34.41,0.075825
34.42,0.07615
34.43,0.076475
34.44,0.0768
34.45,0.077125
34.46,0.07745
34.47,0.077775
34.48,0.0781
34.49,0.078425
34.5,0.07875
34.51,0.079075
34.52,0.0794
34.53,0.079725
34.54,0.08005
34.55,0.080375
34.56,0.0807
34.57,0.081025
34.58,0.08135
34.59,0.081675
34.6,0.082
34.61,0.082325
34.62,0.08265
34.63,0.082975
34.64,0.0833
34.65,0.083625
34.66,0.08395
34.67,0.084275
34.68,0.0846
34.69,0.084925
34.7,0.08525
34.71,0.085575
34.72,0.0859
34.73,0.086225
34.74,0.08655
34.75,0.086875
34.76,0.0872
34.77,0.087525
34.78,0.08785
34.79,0.088175
34.8,0.0885
34.81,0.088825
34.82,0.08915
34.83,0.089475
34.84,0.0898
34.85,0.090125
34.86,0.09045
34.87,0.090775
34.88,0.0911
34.89,0.091425
34.9,0.09175
34.91,0.092075
34.92,0.0924
34.93,0.092725
34.94,0.09305
34.95,0.093375
34.96,0.0937
34.97,0.094025
34.98,0.09435
34.99,0.094675
35,0.095
35.01,0.0958
35.02,0.0966
35.03,0.0974
35.04,0.0982
35.05,0.099
35.06,0.0998
35.07,0.1006
35.08,0.1014
35.09,0.1022
35.1,0.103
35.11,0.1038
35.12,0.1046
35.13,0.1054
35.14,0.1062
35.15,0.107
35.16,0.1078
35.17,0.1086
35.18,0.1094
35.19,0.1102
35.2,0.111
35.21,0.1118
35.22,0.1126
35.23,0.1134
35.24,0.1142
35.25,0.115
35.26,0.1158
35.27,0.1166
35.28,0.1174
35.29,0.1182
35.3,0.119
35.31,0.1198
35.32,0.1206
35.33,0.1214
35.34,0.1222
35.35,0.123
35.36,0.1238
35.37,0.1246
35.38,0.1254
35.39,0.1262
35.4,0.127
35.41,0.1278
35.42,0.1286
35.43,0.1294
35.44,0.1302
35.45,0.131
35.46,0.1318
35.47,0.1326
35.48,0.1334
35.49,0.1342
35.5,0.135
35.51,0.1358
35.52,0.1366
35.53,0.1374
35.54,0.1382
35.55,0.139
35.56,0.1398
35.57,0.1406
35.58,0.1414
35.59,0.1422
35.6,0.143
35.61,0.1438
35.62,0.1446
35.63,0.1454
35.64,0.1462
35.65,0.147
35.66,0.1478
35.67,0.1486
35.68,0.1494
35.69,0.1502
35.7,0.151
35.71,0.1518
35.72,0.1526
35.73,0.1534
35.74,0.1542
35.75,0.155
35.76,0.1558
35.77,0.1566
35.78,0.1574
35.79,0.1582
35.8,0.159
35.81,0.1598
35.82,0.1606
35.83,0.1614
35.84,0.1622
35.85,0.163
35.86,0.1638
35.87,0.1646
35.88,0.1654
35.89,0.1662
35.9,0.167
35.91,0.1678
35.92,0.1686
35.93,0.1694
35.94,0.1702
35.95,0.171
35.96,0.1718
35.97,0.1726
35.98,0.1734
35.99,0.1742
36,0.175
36.01,0.1758
36.02,0.1766
36.03,0.1774
36.04,0.1782
36.05,0.179
36.06,0.1798
36.07,0.1806
36.08,0.1814
36.09,0.1822
36.1,0.183
36.11,0.1838
36.12,0.1846
36.13,0.1854
36.14,0.1862
36.15,0.187
36.16,0.1878
36.17,0.1886
36.18,0.1894
36.19,0.1902
36.2,0.191
36.21,0.1918
36.22,0.1926
36.23,0.1934
36.24,0.1942
36.25,0.195
36.26,0.1958
36.27,0.1966
36.28,0.1974
36.29,0.1982
36.3,0.199
36.31,0.1998
36.32,0.2006
36.33,0.2014
36.34,0.2022
36.35,0.203
36.36,0.2038
36.37,0.2046
36.38,0.2054
36.39,0.2062
36.4,0.207
36.41,0.2078
36.42,0.2086
36.43,0.2094
36.44,0.2102
36.45,0.211
36.46,0.2118
36.47,0.2126
36.48,0.2134
36.49,0.2142
36.5,0.215
36.51,0.2158
36.52,0.2166
36.53,0.2174
36.54,0.2182
36.55,0.219
36.56,0.2198
36.57,0.2206
36.58,0.2214
36.59,0.2222
36.6,0.223
36.61,0.2238
36.62,0.2246
36.63,0.2254
36.64,0.2262
36.65,0.227
36.66,0.2278
36.67,0.2286
36.68,0.2294
36.69,0.2302
36.7,0.231
36.71,0.2318
36.72,0.2326
36.73,0.2334
36.74,0.2342
36.75,0.235
36.76,0.2358
36.77,0.2366
36.78,0.2374
36.79,0.2382
36.8,0.239
36.81,0.2398
36.82,0.2406
36.83,0.2414
36.84,0.2422
36.85,0.243
36.86,0.2438
36.87,0.2446
36.88,0.2454
36.89,0.2462
36.9,0.247
36.91,0.2478
36.92,0.2486
36.93,0.2494
36.94,0.2502
36.95,0.251
36.96,0.2518
36.97,0.2526
36.98,0.2534
36.99,0.2542
37,0.255
37.01,0.25525
37.02,0.2555
37.03,0.25575
37.04,0.256
37.05,0.25625
37.06,0.2565
37.07,0.25675
37.08,0.257
37.09,0.25725
37.1,0.2575
37.11,0.25775
37.12,0.258
37.13,0.25825
37.14,0.2585
37.15,0.25875
37.16,0.259
37.17,0.25925
37.18,0.2595
37.19,0.25975
37.2,0.26
37.21,0.26025
37.22,0.2605
37.23,0.26075
37.24,0.261
37.25,0.26125
37.26,0.2615
37.27,0.26175
37.28,0.262
37.29,0.26225
37.3,0.2625
37.31,0.26275
37.32,0.263
37.33,0.26325
37.34,0.2635
37.35,0.26375
37.36,0.264
37.37,0.26425
37.38,0.2645
37.39,0.26475
37.4,0.265
37.41,0.26525
37.42,0.2655
37.43,0.26575
37.44,0.266
37.45,0.26625
37.46,0.2665
37.47,0.26675
37.48,0.267
37.49,0.26725
37.5,0.2675
37.51,0.26775
37.52,0.268
37.53,0.26825
37.54,0.2685
37.55,0.26875
37.56,0.269
37.57,0.26925
37.58,0.2695
37.59,0.26975
37.6,0.27
37.61,0.27025
37.62,0.2705
37.63,0.27075
37.64,0.271
37.65,0.27125
37.66,0.2715
37.67,0.27175
37.68,0.272
37.69,0.27225
37.7,0.2725
37.71,0.27275
37.72,0.273
37.73,0.27325
37.74,0.2735
37.75,0.27375
37.76,0.274
37.77,0.27425
37.78,0.2745
37.79,0.27475
37.8,0.275
37.81,0.27525
37.82,0.2755
37.83,0.27575
37.84,0.276
37.85,0.27625
37.86,0.2765
37.87,0.27675
37.88,0.277
37.89,0.27725
37.9,0.2775
37.91,0.27775
37.92,0.278
37.93,0.27825
37.94,0.2785
37.95,0.27875
37.96,0.279
37.97,0.27925
37.98,0.2795
37.99,0.27975
38,0.28
38.01,0.28025
38.02,0.2805
38.03,0.28075
38.04,0.281
38.05,0.28125
38.06,0.2815
38.07,0.28175
38.08,0.282
38.09,0.28225
38.1,0.2825
38.11,0.28275
38.12,0.283
38.13,0.28325
38.14,0.2835
38.15,0.28375
38.16,0.284
38.17,0.28425
38.18,0.2845
38.19,0.28475
38.2,0.285
38.21,0.28525
38.22,0.2855
38.23,0.28575
38.24,0.286
38.25,0.28625
38.26,0.2865
38.27,0.28675
38.28,0.287
38.29,0.28725
38.3,0.2875
38.31,0.28775
38.32,0.288
38.33,0.28825
38.34,0.2885
38.35,0.28875
38.36,0.289
38.37,0.28925
38.38,0.2895
38.39,0.28975
38.4,0.29
38.41,0.29025
38.42,0.2905
38.43,0.29075
38.44,0.291
38.45,0.29125
38.46,0.2915
38.47,0.29175
38.48,0.292
38.49,0.29225
38.5,0.2925
38.51,0.29275
38.52,0.293
38.53,0.29325
38.54,0.2935
38.55,0.29375
38.56,0.294
38.57,0.29425
38.58,0.2945
38.59,0.29475
38.6,0.295
38.61,0.29525
38.62,0.2955
38.63,0.29575
38.64,0.296
38.65,0.29625
38.66,0.2965
38.67,0.29675
38.68,0.297
38.69,0.29725
38.7,0.2975
38.71,0.29775
38.72,0.298
38.73,0.29825
38.74,0.2985
38.75,0.29875
38.76,0.299
38.77,0.29925
38.78,0.2995
38.79,0.29975
38.8,0.3
38.81,0.30025
38.82,0.3005
38.83,0.30075
38.84,0.301
38.85,0.30125
38.86,0.3015
38.87,0.30175
38.88,0.302
38.89,0.30225
38.9,0.3025
38.91,0.30275
38.92,0.303
38.93,0.30325
38.94,0.3035
38.95,0.30375
38.96,0.304
38.97,0.30425
38.98,0.3045
38.99,0.30475
39,0.305
39.01,0.30525
39.02,0.3055
39.03,0.30575
39.04,0.306
39.05,0.30625
39.06,0.3065
39.07,0.30675
39.08,0.307
39.09,0.30725
39.1,0.3075
39.11,0.30775
39.12,0.308
39.13,0.30825
39.14,0.3085
39.15,0.30875
39.16,0.309
39.17,0.30925
39.18,0.3095
39.19,0.30975
39.2,0.31
39.21,0.31025
39.22,0.3105
39.23,0.31075
39.24,0.311
39.25,0.31125
39.26,0.3115
39.27,0.31175
39.28,0.312
39.29,0.31225
39.3,0.3125
39.31,0.31275
39.32,0.313
39.33,0.31325
39.34,0.3135
39.35,0.31375
39.36,0.314
39.37,0.31425
39.38,0.3145
39.39,0.31475
39.4,0.315
39.41,0.31525
39.42,0.3155
39.43,0.31575
39.44,0.316
39.45,0.31625
39.46,0.3165
39.47,0.31675
39.48,0.317
39.49,0.31725
39.5,0.3175
39.51,0.31775
39.52,0.318
39.53,0.31825
39.54,0.3185
39.55,0.31875
39.56,0.319
39.57,0.31925
39.58,0.3195
39.59,0.31975
39.6,0.32
39.61,0.32025
39.62,0.3205
39.63,0.32075
39.64,0.321
39.65,0.32125
39.66,0.3215
39.67,0.32175
39.68,0.322
39.69,0.32225
39.7,0.3225
39.71,0.32275
39.72,0.323
39.73,0.32325
39.74,0.3235
39.75,0.32375
39.76,0.324
39.77,0.32425
39.78,0.3245
39.79,0.32475
39.8,0.325
39.81,0.32525
39.82,0.3255
39.83,0.32575
39.84,0.326
39.85,0.32625
39.86,0.3265
39.87,0.32675
39.88,0.327
39.89,0.32725
39.9,0.3275
39.91,0.32775
39.92,0.328
39.93,0.32825
39.94,0.3285
39.95,0.32875
39.96,0.329
39.97,0.32925
39.98,0.3295
39.99,0.32975
40,0.33
40.01,0.33025
40.02,0.3305
40.03,0.33075
40.04,0.331
40.05,0.33125
40.06,0.3315
40.07,0.33175
40.08,0.332
40.09,0.33225
40.1,0.3325
40.11,0.33275
40.12,0.333
40.13,0.33325
40.14,0.3335
40.15,0.33375
40.16,0.334
40.17,0.33425
40.18,0.3345
40.19,0.33475
40.2,0.335
40.21,0.33525
40.22,0.3355
40.23,0.33575
40.24,0.336
40.25,0.33625
40.26,0.3365
40.27,0.33675
40.28,0.337
40.29,0.33725
40.3,0.3375
40.31,0.33775
40.32,0.338
40.33,0.33825
40.34,0.3385
40.35,0.33875
40.36,0.339
40.37,0.33925
40.38,0.3395
40.39,0.33975
40.4,0.34
40.41,0.34025
40.42,0.3405
40.43,0.34075
40.44,0.341
40.45,0.34125
40.46,0.3415
40.47,0.34175
40.48,0.342
40.49,0.34225
40.5,0.3425
40.51,0.34275
40.52,0.343
40.53,0.34325
40.54,0.3435
40.55,0.34375
40.56,0.344
40.57,0.34425
40.58,0.3445
40.59,0.34475
40.6,0.345
40.61,0.34525
40.62,0.3455
40.63,0.34575
40.64,0.346
40.65,0.34625
40.66,0.3465
40.67,0.34675
40.68,0.347
40.69,0.34725
40.7,0.3475
40.71,0.34775
40.72,0.348
40.73,0.34825
40.74,0.3485
40.75,0.34875
40.76,0.349
40.77,0.34925
40.78,0.3495
40.79,0.34975
40.8,0.35
40.81,0.35025
40.82,0.3505
40.83,0.35075
40.84,0.351
40.85,0.35125
40.86,0.3515
40.87,0.35175
40.88,0.352
40.89,0.35225
40.9,0.3525
40.91,0.35275
40.92,0.353
40.93,0.35325
40.94,0.3535
40.95,0.35375
40.96,0.354
40.97,0.35425
40.98,0.3545
40.99,0.35475
41,0.355
41.01,0.3558
41.02,0.3566
41.03,0.3574
41.04,0.3582
41.05,0.359
41.06,0.3598
41.07,0.3606
41.08,0.3614
41.09,0.3622
41.1,0.363
41.11,0.3638
41.12,0.3646
41.13,0.3654
41.14,0.3662
41.15,0.367
41.16,0.3678
41.17,0.3686
41.18,0.3694
41.19,0.3702
41.2,0.371
41.21,0.3718
41.22,0.3726
41.23,0.3734
41.24,0.3742
41.25,0.375
41.26,0.3758
41.27,0.3766
41.28,0.3774
41.29,0.3782
41.3,0.379
41.31,0.3798
41.32,0.3806
41.33,0.3814
41.34,0.3822
41.35,0.383
41.36,0.3838
41.37,0.3846
41.38,0.3854
41.39,0.3862
41.4,0.387
41.41,0.3878
41.42,0.3886
41.43,0.3894
41.44,0.3902
41.45,0.391
41.46,0.3918
41.47,0.3926
41.48,0.3934
41.49,0.3942
41.5,0.395
41.51,0.3958
41.52,0.3966
41.53,0.3974
41.54,0.3982
41.55,0.399
41.56,0.3998
41.57,0.4006
41.58,0.4014
41.59,0.4022
41.6,0.403
41.61,0.4038
41.62,0.4046
41.63,0.4054
41.64,0.4062
41.65,0.407
41.66,0.4078
41.67,0.4086
41.68,0.4094
41.69,0.4102
41.7,0.411
41.71,0.4118
41.72,0.4126
41.73,0.4134
41.74,0.4142
41.75,0.415
41.76,0.4158
41.77,0.4166
41.78,0.4174
41.79,0.4182
41.8,0.419
41.81,0.4198
41.82,0.4206
41.83,0.4214
41.84,0.4222
41.85,0.423
41.86,0.4238
41.87,0.4246
41.88,0.4254
41.89,0.4262
41.9,0.427
41.91,0.4278
41.92,0.4286
41.93,0.4294
41.94,0.4302
41.95,0.431
41.96,0.4318
41.97,0.4326
41.98,0.4334
41.99,0.4342
42,0.435
42.01,0.4358
42.02,0.4366
42.03,0.4374
42.04,0.4382
42.05,0.439
42.06,0.4398
42.07,0.4406
42.08,0.4414
42.09,0.4422
42.1,0.443
42.11,0.4438
42.12,0.4446
42.13,0.4454
42.14,0.4462
42.15,0.447
42.16,0.4478
42.17,0.4486
42.18,0.4494
42.19,0.4502
42.2,0.451
42.21,0.4518
42.22,0.4526
42.23,0.4534
42.24,0.4542
42.25,0.455
42.26,0.4558
42.27,0.4566
42.28,0.4574
42.29,0.4582
42.3,0.459
42.31,0.4598
42.32,0.4606
42.33,0.4614
42.34,0.4622
42.35,0.463
42.36,0.4638
42.37,0.4646
42.38,0.4654
42.39,0.4662
42.4,0.467
42.41,0.4678
42.42,0.4686
42.43,0.4694
42.44,0.4702
42.45,0.471
42.46,0.4718
42.47,0.4726
42.48,0.4734
42.49,0.4742
42.5,0.475
42.51,0.4758
42.52,0.4766
42.53,0.4774
42.54,0.4782
42.55,0.479
42.56,0.4798
42.57,0.4806
42.58,0.4814
42.59,0.4822
42.6,0.483
42.61,0.4838
42.62,0.4846
42.63,0.4854
42.64,0.4862
42.65,0.487
42.66,0.4878
42.67,0.4886
42.68,0.4894
42.69,0.4902
42.7,0.491
42.71,0.4918
42.72,0.4926
42.73,0.4934
42.74,0.4942
42.75,0.495
42.76,0.4958
42.77,0.4966
42.78,0.4974
42.79,0.4982
42.8,0.499
42.81,0.4998
42.82,0.5006
42.83,0.5014
42.84,0.5022
42.85,0.503
42.86,0.5038
42.87,0.5046
42.88,0.5054
42.89,0.5062
42.9,0.507
42.91,0.5078
42.92,0.5086
42.93,0.5094
42.94,0.5102
42.95,0.511
42.96,0.5118
42.97,0.5126
42.98,0.5134
42.99,0.5142
43,0.515
43.01,0.517125
43.02,0.51925
43.03,0.521375
43.04,0.5235
43.05,0.525625
43.06,0.52775
43.07,0.529875
43.08,0.532
43.09,0.534125
43.1,0.53625
43.11,0.538375
43.12,0.5405
43.13,0.542625
43.14,0.54475
43.15,0.546875
43.16,0.549
43.17,0.551125
43.18,0.55325
43.19,0.555375
43.2,0.5575
43.21,0.559625
43.22,0.56175
43.23,0.563875
43.24,0.566
43.25,0.568125
43.26,0.57025
43.27,0.572375
43.28,0.5745
43.29,0.576625
43.3,0.57875
43.31,0.580875
43.32,0.583
43.33,0.585125
43.34,0.58725
43.35,0.589375
43.36,0.5915
43.37,0.593625
43.38,0.59575
43.39,0.597875
43.4,0.6
43.41,0.602125
43.42,0.60425
43.43,0.606375
43.44,0.6085
43.45,0.610625
43.46,0.61275
43.47,0.614875
43.48,0.617
43.49,0.619125
43.5,0.62125
43.51,0.623375
43.52,0.6255
43.53,0.627625
43.54,0.62975
43.55,0.631875
43.56,0.634
43.57,0.636125
43.58,0.63825
43.59,0.640375
43.6,0.6425
43.61,0.644625
43.62,0.64675
43.63,0.648875
43.64,0.651
43.65,0.653125
43.66,0.65525
43.67,0.657375
43.68,0.6595
43.69,0.661625
43.7,0.66375
43.71,0.665875
43.72,0.668
43.73,0.670125
43.74,0.67225
43.75,0.674375
43.76,0.6765
43.77,0.678625
43.78,0.68075
43.79,0.682875
43.8,0.685
43.81,0.687125
43.82,0.68925
43.83,0.691375
43.84,0.6935
43.85,0.695625
43.86,0.69775
43.87,0.699875
43.88,0.702
43.89,0.704125
43.9,0.70625
43.91,0.708375
43.92,0.7105
43.93,0.712625
43.94,0.71475
43.95,0.716875
43.96,0.719
43.97,0.721125
43.98,0.72325
43.99,0.725375
44,0.7275
44.01,0.729625
44.02,0.73175
44.03,0.733875
44.04,0.736
44.05,0.738125
44.06,0.74025
44.07,0.742375
44.08,0.7445
44.09,0.746625
44.1,0.74875
44.11,0.750875
44.12,0.753
44.13,0.755125
44.14,0.75725
44.15,0.759375
44.16,0.7615
44.17,0.763625
44.18,0.76575
44.19,0.767875
44.2,0.77
44.21,0.772125
44.22,0.77425
44.23,0.776375
44.24,0.7785
44.25,0.780625
44.26,0.78275
44.27,0.784875
44.28,0.787
44.29,0.789125
44.3,0.79125
44.31,0.793375
44.32,0.7955
44.33,0.797625
44.34,0.79975
44.35,0.801875
44.36,0.804
44.37,0.806125
44.38,0.80825
44.39,0.810375
44.4,0.8125
44.41,0.814625
44.42,0.81675
44.43,0.818875
44.44,0.821
44.45,0.823125
44.46,0.82525
44.47,0.827375
44.48,0.8295
44.49,0.831625
44.5,0.83375
44.51,0.835875
44.52,0.838
44.53,0.840125
44.54,0.84225
44.55,0.844375
44.56,0.8465
44.57,0.848625
44.58,0.85075
44.59,0.852875
44.6,0.855
44.61,0.857125
44.62,0.85925
44.63,0.861375
44.64,0.8635
44.65,0.865625
44.66,0.86775
44.67,0.869875
44.68,0.872
44.69,0.874125
44.7,0.87625
44.71,0.878375
44.72,0.8805
44.73,0.882625
44.74,0.88475
44.75,0.886875
44.76,0.889
44.77,0.891125
44.78,0.89325
44.79,0.895375
44.8,0.8975
44.81,0.899625
44.82,0.90175
44.83,0.903875
44.84,0.906
44.85,0.908125
44.86,0.91025
44.87,0.912375
44.88,0.9145
44.89,0.916625
44.9,0.91875
44.91,0.920875
44.92,0.923
44.93,0.925125
44.94,0.92725
44.95,0.929375
44.96,0.9315
44.97,0.933625
44.98,0.93575
44.99,0.937875
45,0.94
45.01,0.940725
45.02,0.94145
45.03,0.942175
45.04,0.9429
45.05,0.943625
45.06,0.94435
45.07,0.945075
45.08,0.9458
45.09,0.946525
45.1,0.94725
45.11,0.947975
45.12,0.9487
45.13,0.949425
45.14,0.95015
45.15,0.950875
45.16,0.9516
45.17,0.952325
45.18,0.95305
45.19,0.953775
45.2,0.9545
45.21,0.955225
45.22,0.95595
45.23,0.956675
45.24,0.9574
45.25,0.958125
45.26,0.95885
45.27,0.959575
45.28,0.9603
45.29,0.961025
45.3,0.96175
45.31,0.962475
45.32,0.9632
45.33,0.963925
45.34,0.96465
45.35,0.965375
45.36,0.9661
45.37,0.966825
45.38,0.96755
45.39,0.968275
45.4,0.969
45.41,0.969725
45.42,0.97045
45.43,0.971175
45.44,0.9719
45.45,0.972625
45.46,0.97335
45.47,0.974075
45.48,0.9748
45.49,0.975525
45.5,0.97625
45.51,0.976975
45.52,0.9777
45.53,0.978425
45.54,0.97915
45.55,0.979875
45.56,0.9806
45.57,0.981325
45.58,0.98205
45.59,0.982775
45.6,0.9835
45.61,0.984225
45.62,0.98495
45.63,0.985675
45.64,0.9864
45.65,0.987125
45.66,0.98785
45.67,0.988575
45.68,0.9893
45.69,0.990025
45.7,0.99075
45.71,0.991475
45.72,0.9922
45.73,0.992925
45.74,0.99365
45.75,0.994375
45.76,0.9951
45.77,0.995825
45.78,0.99655
45.79,0.997275
45.8,0.998
45.81,0.998725
45.82,0.99945
45.83,1.000175
45.84,1.0009
45.85,1.001625
45.86,1.00235
45.87,1.003075
45.88,1.0038
45.89,1.004525
45.9,1.00525
45.91,1.005975
45.92,1.0067
45.93,1.007425
45.94,1.00815
45.95,1.008875
45.96,1.0096
45.97,1.010325
45.98,1.01105
45.99,1.011775
46,1.0125
46.01,1.013225
46.02,1.01395
46.03,1.014675
46.04,1.0154
46.05,1.016125
46.06,1.01685
46.07,1.017575
46.08,1.0183
46.09,1.019025
46.1,1.01975
46.11,1.020475
46.12,1.0212
46.13,1.021925
46.14,1.02265
46.15,1.023375
46.16,1.0241
46.17,1.024825
46.18,1.02555
46.19,1.026275
46.2,1.027
46.21,1.027725
46.22,1.02845
46.23,1.029175
46.24,1.0299
46.25,1.030625
46.26,1.03135
46.27,1.032075
46.28,1.0328
46.29,1.033525
46.3,1.03425
46.31,1.034975
46.32,1.0357
46.33,1.036425
46.34,1.03715
46.35,1.037875
46.36,1.0386
46.37,1.039325
46.38,1.04005
46.39,1.040775
46.4,1.0415
46.41,1.042225
46.42,1.04295
46.43,1.043675
46.44,1.0444
46.45,1.045125
46.46,1.04585
46.47,1.046575
46.48,1.0473
46.49,1.048025
46.5,1.04875
46.51,1.049475
46.52,1.0502
46.53,1.050925
46.54,1.05165
46.55,1.052375
46.56,1.0531
46.57,1.053825
46.58,1.05455
46.59,1.055275
46.6,1.056
46.61,1.056725
46.62,1.05745
46.63,1.058175
46.64,1.0589
46.65,1.059625
46.66,1.06035
46.67,1.061075
46.68,1.0618
46.69,1.062525
46.7,1.06325
46.71,1.063975
46.72,1.0647
46.73,1.065425
46.74,1.06615
46.75,1.066875
46.76,1.0676
46.77,1.068325
46.78,1.06905
46.79,1.069775
46.8,1.0705
46.81,1.071225
46.82,1.07195
46.83,1.072675
46.84,1.0734
46.85,1.074125
46.86,1.07485
46.87,1.075575
46.88,1.0763
46.89,1.077025
46.9,1.07775
46.91,1.078475
46.92,1.0792
46.93,1.079925
46.94,1.08065
46.95,1.081375
46.96,1.0821
46.97,1.082825
46.98,1.08355
46.99,1.084275
47,1.085
47.01,1.087
47.02,1.089
47.03,1.091
47.04,1.093
47.05,1.095
47.06,1.097
47.07,1.099
47.08,1.101
47.09,1.103
47.1,1.105
47.11,1.107
47.12,1.109
47.13,1.111
47.14,1.113
47.15,1.115
47.16,1.117
47.17,1.119
47.18,1.121
47.19,1.123
47.2,1.125
47.21,1.127
47.22,1.129
47.23,1.131
47.24,1.133
47.25,1.135
47.26,1.137
47.27,1.139
47.28,1.141
47.29,1.143
47.3,1.145
47.31,1.147
47.32,1.149
47.33,1.151
47.34,1.153
47.35,1.155
47.36,1.157
47.37,1.159
47.38,1.161
47.39,1.163
47.4,1.165
47.41,1.167
47.42,1.169
47.43,1.171
47.44,1.173
47.45,1.175
47.46,1.177
